9.285714285714286031e-01,7.651632970451011095e-01,7.871485943775100580e-01,5.140186915887849928e-01,8.919540229885057903e-01,9.817351598173515992e-01,1.000000000000000000e+00,9.744779582366589477e-01,3.888888888888888951e-01,7.840000000000000302e-01,8.819004524886877583e-01,7.041198501872659721e-01,9.783783783783783772e-01,9.446883230904301598e-01,7.270114942528735913e-01,9.523809523809523281e-01
7.619047619047618625e-01,7.931570762052877477e-01,8.406961178045515570e-01,5.747663551401869242e-01,9.034482758620689946e-01,8.843226788432267949e-01,6.538461538461538547e-01,9.605568445475638484e-01,2.777777777777777901e-01,7.840000000000000302e-01,8.239819004524886470e-01,7.565543071161048294e-01,9.081081081081081585e-01,9.517120280948200284e-01,7.385057471264367956e-01,9.761904761904761640e-01
